candidate_id,project,file,candidate_type,syntax_status,oracle_status,screening_status,screening_reason
phpmyadmin-C0017,phpmyadmin,navigation.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0018,phpmyadmin,normalization.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0019,phpmyadmin,prefs_forms.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0020,phpmyadmin,prefs_manage.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0021,phpmyadmin,server_privileges.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0022,phpmyadmin,server_replication.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0023,phpmyadmin,server_status_monitor.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0024,phpmyadmin,server_status_processes.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0025,phpmyadmin,server_status_variables.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0026,phpmyadmin,server_user_groups.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0027,phpmyadmin,sql.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0028,phpmyadmin,tbl_addfield.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0029,phpmyadmin,tbl_change.php,mixed_php_html,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0030,phpmyadmin,tbl_create.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0031,phpmyadmin,tbl_export.php,sql_data_access,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0032,phpmyadmin,tbl_get_field.php,sql_data_access,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0033,phpmyadmin,tbl_operations.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0034,phpmyadmin,tbl_replace.php,sql_data_access,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0035,phpmyadmin,tbl_row_action.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0036,phpmyadmin,tbl_tracking.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0037,phpmyadmin,transformation_overview.php,mixed_php_html,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0038,phpmyadmin,transformation_wrapper.php,sql_data_access,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0039,phpmyadmin,url.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0040,phpmyadmin,user_password.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0041,phpmyadmin,view_create.php,sql_data_access,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0042,phpmyadmin,view_operations.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0043,phpmyadmin,examples/openid.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0044,phpmyadmin,examples/openid.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0045,phpmyadmin,examples/openid.php,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0046,phpmyadmin,examples/signon.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0047,phpmyadmin,js/messages.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0048,phpmyadmin,libraries/common.inc.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0049,phpmyadmin,libraries/config.default.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0050,phpmyadmin,libraries/db_common.inc.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0051,phpmyadmin,libraries/db_table_exists.inc.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0052,phpmyadmin,libraries/error.inc.php,mixed_php_html,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0053,phpmyadmin,libraries/mult_submits.inc.php,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0054,phpmyadmin,libraries/replication.inc.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0055,phpmyadmin,libraries/tbl_columns_definition_form.inc.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0056,phpmyadmin,libraries/tbl_partition_definition.inc.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0057,phpmyadmin,libraries/user_preferences.inc.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0058,phpmyadmin,setup/config.php,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0059,phpmyadmin,setup/index.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0060,phpmyadmin,test/bootstrap-dist.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0061,phpmyadmin,themes/svg_gradient.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0062,phpmyadmin,test/classes/AdvisorTest.php,mixed_php_html,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0063,phpmyadmin,test/classes/AdvisorTest.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0064,phpmyadmin,test/classes/BrowseForeignersTest.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0065,phpmyadmin,test/classes/BrowseForeignersTest.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0066,phpmyadmin,test/classes/CentralColumnsTest.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0067,phpmyadmin,test/classes/CentralColumnsTest.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0068,phpmyadmin,test/classes/CentralColumnsTest.php,sql_data_access,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0069,phpmyadmin,test/classes/CentralColumnsTest.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0070,phpmyadmin,test/classes/CharsetsTest.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0071,phpmyadmin,test/classes/CheckUserPrivilegesTest.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0072,phpmyadmin,test/classes/CheckUserPrivilegesTest.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0073,phpmyadmin,test/classes/ConfigTest.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0074,phpmyadmin,test/classes/ConfigTest.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0075,phpmyadmin,test/classes/ConfigTest.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0076,phpmyadmin,test/classes/ConfigTest.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0077,phpmyadmin,test/classes/ConfigTest.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0078,phpmyadmin,test/classes/ConfigTest.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0079,phpmyadmin,test/classes/ConfigTest.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0080,phpmyadmin,test/classes/CoreTest.php,mixed_php_html_sql,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0081,phpmyadmin,test/classes/DatabaseInterfaceTest.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0082,phpmyadmin,test/classes/EncodingTest.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0083,phpmyadmin,test/classes/ErrorHandlerTest.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0084,phpmyadmin,test/classes/ErrorTest.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0085,phpmyadmin,test/classes/FontTest.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0086,phpmyadmin,test/classes/FooterTest.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0087,phpmyadmin,test/classes/ImportTest.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0088,phpmyadmin,test/classes/ImportTest.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0089,phpmyadmin,test/classes/ImportTest.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0090,phpmyadmin,test/classes/ImportTest.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0091,phpmyadmin,test/classes/InsertEditTest.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0092,phpmyadmin,test/classes/InsertEditTest.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0093,phpmyadmin,test/classes/InsertEditTest.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0094,phpmyadmin,test/classes/InsertEditTest.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0095,phpmyadmin,test/classes/InsertEditTest.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0096,phpmyadmin,test/classes/InsertEditTest.php,sql_data_access,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0097,phpmyadmin,test/classes/InsertEditTest.php,sql_data_access,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0098,phpmyadmin,test/classes/InsertEditTest.php,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0099,phpmyadmin,test/classes/InsertEditTest.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0100,phpmyadmin,test/classes/LanguageTest.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0101,phpmyadmin,test/classes/LinterTest.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0102,phpmyadmin,test/classes/MessageTest.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0103,phpmyadmin,test/classes/MultSubmitsTest.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0104,phpmyadmin,test/classes/MultSubmitsTest.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0105,phpmyadmin,test/classes/MultSubmitsTest.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0106,phpmyadmin,test/classes/MultSubmitsTest.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0107,phpmyadmin,test/classes/MultSubmitsTest.php,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0108,phpmyadmin,test/classes/NormalizationTest.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0109,phpmyadmin,test/classes/NormalizationTest.php,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0110,phpmyadmin,test/classes/OperationsTest.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0111,phpmyadmin,test/classes/RelationCleanupDbiMock.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0112,phpmyadmin,test/classes/RelationCleanupTest.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0113,phpmyadmin,test/classes/RelationTest.php,mixed_php_html_sql,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0114,phpmyadmin,test/classes/RelationTest.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0115,phpmyadmin,test/classes/ReplicationGuiTest.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0116,phpmyadmin,test/classes/ReplicationGuiTest.php,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0117,phpmyadmin,test/classes/ReplicationGuiTest.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0118,phpmyadmin,test/classes/SanitizeTest.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0119,phpmyadmin,test/classes/ScriptsTest.php,mixed_php_html,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0120,phpmyadmin,test/classes/SqlQueryFormTest.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0121,phpmyadmin,test/classes/SqlQueryFormTest.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0122,phpmyadmin,test/classes/SqlQueryFormTest.php,sql_data_access,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0123,phpmyadmin,test/classes/SqlQueryFormTest.php,sql_data_access,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0124,phpmyadmin,test/classes/SqlTest.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0125,phpmyadmin,test/classes/SqlTest.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0126,phpmyadmin,test/classes/SystemDatabaseTest.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0127,phpmyadmin,test/classes/SystemDatabaseTest.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0128,phpmyadmin,test/classes/TableTest.php,sql_data_access,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0129,phpmyadmin,test/classes/TableTest.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0130,phpmyadmin,test/classes/TableTest.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0131,phpmyadmin,test/classes/TableTest.php,sql_data_access,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0132,phpmyadmin,test/classes/TrackerTest.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0133,phpmyadmin,test/classes/TrackerTest.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0134,phpmyadmin,test/classes/TrackerTest.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0135,phpmyadmin,test/classes/TrackerTest.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0136,phpmyadmin,test/classes/TrackerTest.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0137,phpmyadmin,test/classes/TrackerTest.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0138,phpmyadmin,test/classes/TrackingTest.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0139,phpmyadmin,test/classes/TrackingTest.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0140,phpmyadmin,test/classes/TrackingTest.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0141,phpmyadmin,test/classes/TrackingTest.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0142,phpmyadmin,test/classes/TrackingTest.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0143,phpmyadmin,test/classes/TrackingTest.php,sql_data_access,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0144,phpmyadmin,test/classes/TransformationsTest.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0145,phpmyadmin,test/classes/TransformationsTest.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0146,phpmyadmin,test/classes/TwoFactorTest.php,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0147,phpmyadmin,test/classes/TwoFactorTest.php,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
phpmyadmin-C0148,phpmyadmin,test/classes/TypesTest.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0149,phpmyadmin,test/classes/TypesTest.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
phpmyadmin-C0150,phpmyadmin,test/classes/UserPreferencesTest.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
