candidate_id,project,file,candidate_type,syntax_status,oracle_status,screening_status,screening_reason
dolibarr-C0036,dolibarr,test/phpunit/FunctionsLibTest.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0037,dolibarr,test/phpunit/FunctionsLibTest.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0038,dolibarr,test/phpunit/LangTest.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0039,dolibarr,test/phpunit/MouvementStockTest.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0040,dolibarr,test/phpunit/NumberingModulesTest.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0041,dolibarr,test/phpunit/PgsqlTest.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0042,dolibarr,test/phpunit/PricesTest.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0043,dolibarr,test/phpunit/SecurityTest.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0044,dolibarr,test/phpunit/UserTest.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0045,dolibarr,test/phpunit/WebservicesInvoicesTest.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0046,dolibarr,scripts/accountancy/export-thirdpartyaccount.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0047,dolibarr,scripts/accountancy/export-thirdpartyaccount.php,sql_data_access,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0048,dolibarr,scripts/bank/export-bank-receipts.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0049,dolibarr,scripts/company/sync_contacts_dolibarr2ldap.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0050,dolibarr,scripts/contracts/email_expire_services_to_customers.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0051,dolibarr,scripts/contracts/email_expire_services_to_customers.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0052,dolibarr,scripts/contracts/email_expire_services_to_representatives.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0053,dolibarr,scripts/contracts/email_expire_services_to_representatives.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0054,dolibarr,scripts/cron/cron_run_jobs.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0055,dolibarr,scripts/emailings/mailing-send.php,mixed_php_html_sql,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0056,dolibarr,scripts/invoices/email_unpaid_invoices_to_customers.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0057,dolibarr,scripts/invoices/email_unpaid_invoices_to_customers.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0058,dolibarr,scripts/invoices/email_unpaid_invoices_to_representatives.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0059,dolibarr,scripts/invoices/email_unpaid_invoices_to_representatives.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0060,dolibarr,scripts/members/sync_members_dolibarr2ldap.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0061,dolibarr,scripts/members/sync_members_ldap2dolibarr.php,sql_data_access,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0062,dolibarr,scripts/members/sync_members_types_dolibarr2ldap.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0063,dolibarr,scripts/product/migrate_picture_path.php,sql_data_access,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0064,dolibarr,scripts/user/sync_groups_dolibarr2ldap.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0065,dolibarr,scripts/user/sync_users_dolibarr2ldap.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
dolibarr-C0066,dolibarr,scripts/user/sync_users_ldap2dolibarr.php,sql_data_access,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0067,dolibarr,htdocs/accountancy/index.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0068,dolibarr,htdocs/adherents/agenda.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0069,dolibarr,htdocs/adherents/card.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0070,dolibarr,htdocs/adherents/card.php,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0071,dolibarr,htdocs/adherents/card.php,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0072,dolibarr,htdocs/adherents/document.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0073,dolibarr,htdocs/adherents/index.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0074,dolibarr,htdocs/adherents/ldap.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0075,dolibarr,htdocs/adherents/list.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0076,dolibarr,htdocs/adherents/note.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0077,dolibarr,htdocs/adherents/subscription.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0078,dolibarr,htdocs/adherents/type.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0079,dolibarr,htdocs/adherents/type_ldap.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0080,dolibarr,htdocs/admin/accountant.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0081,dolibarr,htdocs/admin/agenda.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0082,dolibarr,htdocs/admin/agenda_extsites.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0083,dolibarr,htdocs/admin/agenda_other.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0084,dolibarr,htdocs/admin/agenda_reminder.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0085,dolibarr,htdocs/admin/agenda_xcal.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0086,dolibarr,htdocs/admin/bank.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0087,dolibarr,htdocs/admin/barcode.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0088,dolibarr,htdocs/admin/bom.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0089,dolibarr,htdocs/admin/boxes.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0090,dolibarr,htdocs/admin/chequereceipts.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0091,dolibarr,htdocs/admin/clicktodial.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0092,dolibarr,htdocs/admin/commande.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0093,dolibarr,htdocs/admin/company.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0094,dolibarr,htdocs/admin/company.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0095,dolibarr,htdocs/admin/compta.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0096,dolibarr,htdocs/admin/confexped.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0097,dolibarr,htdocs/admin/const.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0098,dolibarr,htdocs/admin/contract.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0099,dolibarr,htdocs/admin/dav.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0100,dolibarr,htdocs/admin/debugbar.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0101,dolibarr,htdocs/admin/defaultvalues.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0102,dolibarr,htdocs/admin/delais.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0103,dolibarr,htdocs/admin/dict.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0104,dolibarr,htdocs/admin/dict.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0105,dolibarr,htdocs/admin/ecm.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0106,dolibarr,htdocs/admin/emailcollector_card.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0107,dolibarr,htdocs/admin/emailcollector_card.php,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0108,dolibarr,htdocs/admin/emailcollector_list.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0109,dolibarr,htdocs/admin/emailcollector_list.php,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0110,dolibarr,htdocs/admin/events.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0111,dolibarr,htdocs/admin/expedition.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0112,dolibarr,htdocs/admin/expensereport.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0113,dolibarr,htdocs/admin/expensereport_ik.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0114,dolibarr,htdocs/admin/expensereport_rules.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0115,dolibarr,htdocs/admin/export.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0116,dolibarr,htdocs/admin/external_rss.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0117,dolibarr,htdocs/admin/facture.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0118,dolibarr,htdocs/admin/fckeditor.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0119,dolibarr,htdocs/admin/fichinter.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0120,dolibarr,htdocs/admin/geoipmaxmind.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0121,dolibarr,htdocs/admin/holiday.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0122,dolibarr,htdocs/admin/ihm.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0123,dolibarr,htdocs/admin/index.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0124,dolibarr,htdocs/admin/ldap.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0125,dolibarr,htdocs/admin/ldap_contacts.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0126,dolibarr,htdocs/admin/ldap_groups.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0127,dolibarr,htdocs/admin/ldap_members.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0128,dolibarr,htdocs/admin/ldap_members_types.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0129,dolibarr,htdocs/admin/ldap_users.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0130,dolibarr,htdocs/admin/limits.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0131,dolibarr,htdocs/admin/livraison.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0132,dolibarr,htdocs/admin/loan.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0133,dolibarr,htdocs/admin/mailing.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0134,dolibarr,htdocs/admin/mailman.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0135,dolibarr,htdocs/admin/mails.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0136,dolibarr,htdocs/admin/mails.php,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0137,dolibarr,htdocs/admin/mails_emailing.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0138,dolibarr,htdocs/admin/mails_emailing.php,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0139,dolibarr,htdocs/admin/mails_senderprofile_list.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0140,dolibarr,htdocs/admin/mails_senderprofile_list.php,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0141,dolibarr,htdocs/admin/mails_templates.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0142,dolibarr,htdocs/admin/mails_templates.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0143,dolibarr,htdocs/admin/menus.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0144,dolibarr,htdocs/admin/modulehelp.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0145,dolibarr,htdocs/admin/modules.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0146,dolibarr,htdocs/admin/multicurrency.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0147,dolibarr,htdocs/admin/notification.php,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0148,dolibarr,htdocs/admin/oauth.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0149,dolibarr,htdocs/admin/oauthlogintokens.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0150,dolibarr,htdocs/admin/openinghours.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0151,dolibarr,htdocs/admin/payment.php,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0152,dolibarr,htdocs/admin/pdf.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
dolibarr-C0153,dolibarr,htdocs/admin/perms.php,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
