candidate_id,project,file,candidate_type,syntax_status,oracle_status,screening_status,screening_reason
roundcubemail-C0070,roundcubemail,program/include/rcmail_sendmail.php,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0071,roundcubemail,program/include/rcmail_sendmail.php,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0072,roundcubemail,program/include/rcmail_sendmail.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0073,roundcubemail,program/include/rcmail_utils.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0074,roundcubemail,program/include/rcmail_utils.php,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0075,roundcubemail,program/include/rcmail_utils.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0076,roundcubemail,program/include/rcmail_utils.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0077,roundcubemail,program/include/rcmail_utils.php,sql_data_access,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0078,roundcubemail,program/steps/addressbook/delete.inc,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0079,roundcubemail,program/steps/addressbook/edit.inc,mixed_php_html,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0080,roundcubemail,program/steps/addressbook/export.inc,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0081,roundcubemail,program/steps/addressbook/export.inc,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0082,roundcubemail,program/steps/addressbook/func.inc,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0083,roundcubemail,program/steps/addressbook/func.inc,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0084,roundcubemail,program/steps/addressbook/func.inc,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0085,roundcubemail,program/steps/addressbook/func.inc,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0086,roundcubemail,program/steps/addressbook/func.inc,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0087,roundcubemail,program/steps/addressbook/func.inc,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0088,roundcubemail,program/steps/addressbook/func.inc,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0089,roundcubemail,program/steps/addressbook/import.inc,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0090,roundcubemail,program/steps/addressbook/list.inc,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0091,roundcubemail,program/steps/addressbook/mailto.inc,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0092,roundcubemail,program/steps/addressbook/move.inc,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0093,roundcubemail,program/steps/addressbook/photo.inc,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0094,roundcubemail,program/steps/addressbook/save.inc,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0095,roundcubemail,program/steps/addressbook/search.inc,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0096,roundcubemail,program/steps/addressbook/search.inc,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0097,roundcubemail,program/steps/addressbook/search.inc,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0098,roundcubemail,program/steps/addressbook/show.inc,mixed_php_html,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0099,roundcubemail,program/steps/addressbook/upload_photo.inc,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0100,roundcubemail,program/steps/mail/addcontact.inc,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0101,roundcubemail,program/steps/mail/attachments.inc,mixed_php_html,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0102,roundcubemail,program/steps/mail/check_recent.inc,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0103,roundcubemail,program/steps/mail/compose.inc,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0104,roundcubemail,program/steps/mail/compose.inc,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0105,roundcubemail,program/steps/mail/compose.inc,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0106,roundcubemail,program/steps/mail/compose.inc,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0107,roundcubemail,program/steps/mail/compose.inc,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0108,roundcubemail,program/steps/mail/compose.inc,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0109,roundcubemail,program/steps/mail/compose.inc,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0110,roundcubemail,program/steps/mail/compose.inc,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0111,roundcubemail,program/steps/mail/folders.inc,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0112,roundcubemail,program/steps/mail/func.inc,mixed_php_html_sql,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0113,roundcubemail,program/steps/mail/func.inc,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0114,roundcubemail,program/steps/mail/func.inc,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0115,roundcubemail,program/steps/mail/func.inc,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0116,roundcubemail,program/steps/mail/func.inc,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0117,roundcubemail,program/steps/mail/func.inc,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0118,roundcubemail,program/steps/mail/func.inc,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0119,roundcubemail,program/steps/mail/func.inc,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0120,roundcubemail,program/steps/mail/func.inc,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0121,roundcubemail,program/steps/mail/func.inc,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0122,roundcubemail,program/steps/mail/func.inc,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0123,roundcubemail,program/steps/mail/func.inc,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0124,roundcubemail,program/steps/mail/func.inc,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0125,roundcubemail,program/steps/mail/func.inc,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0126,roundcubemail,program/steps/mail/get.inc,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0127,roundcubemail,program/steps/mail/get.inc,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0128,roundcubemail,program/steps/mail/get.inc,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0129,roundcubemail,program/steps/mail/list.inc,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0130,roundcubemail,program/steps/mail/list_contacts.inc,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0131,roundcubemail,program/steps/mail/mark.inc,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0132,roundcubemail,program/steps/mail/move_del.inc,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0133,roundcubemail,program/steps/mail/search.inc,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0134,roundcubemail,program/steps/mail/search_contacts.inc,session_dependent_logic,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0135,roundcubemail,program/steps/mail/sendmail.inc,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0136,roundcubemail,program/steps/mail/show.inc,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0137,roundcubemail,program/steps/mail/show.inc,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0138,roundcubemail,program/steps/mail/show.inc,session_dependent_logic,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0139,roundcubemail,program/steps/settings/about.inc,mixed_php_html,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0140,roundcubemail,program/steps/settings/about.inc,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0141,roundcubemail,program/steps/settings/edit_folder.inc,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0142,roundcubemail,program/steps/settings/edit_folder.inc,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0143,roundcubemail,program/steps/settings/edit_identity.inc,form_handling,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0144,roundcubemail,program/steps/settings/edit_identity.inc,long_method_or_region,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
roundcubemail-C0145,roundcubemail,program/steps/settings/edit_response.inc,long_method_or_region,PASS,pending,NEEDS_CHARACTERIZATION,Candidate has observable request/output contract but no stable oracle yet.
roundcubemail-C0146,roundcubemail,program/steps/settings/folders.inc,mixed_php_html,PASS,pending,NEEDS_MANUAL_ORACLE_REVIEW,No obvious web contract was extracted; existing tests or manual characterization must be mapped.
